User_ID_Anon,Timestamp,Step_Order,Channel,Conversion_Flag
c6df91df,2025-02-10 23:52:28,3,Referral,0
c6df91df,2025-02-11 15:43:14,4,Display Ads,1
c6eef812,2025-02-10 13:13:25,1,Social Media,1
c6eef812,2025-02-11 01:17:57,2,Direct Traffic,0
c6eef812,2025-02-11 02:07:21,3,Search Ads,0
c701a49d,2025-02-10 15:43:13,1,Direct Traffic,0
c701a49d,2025-02-11 04:10:46,2,Email,1
c701a49d,2025-02-11 13:39:20,3,Direct Traffic,0
c701a49d,2025-02-11 19:35:31,4,Social Media,1
c70d4a61,2025-02-10 05:59:01,1,Social Media,0
c70d4a61,2025-02-10 08:21:36,2,Social Media,0
c70d4a61,2025-02-10 21:12:12,3,Direct Traffic,0
c70d4a61,2025-02-11 12:49:05,4,Display Ads,1
c710e04e,2025-02-10 13:07:09,1,Email,1
c710e04e,2025-02-10 23:42:17,2,Social Media,1
c710e04e,2025-02-11 13:30:42,3,Email,0
c710e04e,2025-02-11 15:12:14,4,Email,0
c710e04e,2025-02-11 23:37:01,5,Display Ads,0
c712ace7,2025-02-11 18:16:43,1,Search Ads,0
c712ace7,2025-02-11 22:20:38,2,Display Ads,1
c736b644,2025-02-11 10:10:06,1,Social Media,1
c736b644,2025-02-11 12:39:52,2,Referral,1
c736b644,2025-02-11 22:59:19,3,Social Media,0
c73cee03,2025-02-10 01:50:48,1,Social Media,0
c73cee03,2025-02-11 02:33:38,2,Referral,0
c73cee03,2025-02-11 02:33:59,3,Direct Traffic,0
c73cee03,2025-02-11 04:00:51,4,Email,0
c73cee03,2025-02-11 15:11:14,5,Social Media,0
c74911d0,2025-02-10 13:41:46,1,Referral,0
c74911d0,2025-02-10 17:33:14,2,Display Ads,1
c74911d0,2025-02-11 00:51:19,3,Search Ads,0
c74911d0,2025-02-11 12:43:44,4,Social Media,1
c74911d0,2025-02-11 17:24:10,5,Referral,1
c74ec98f,2025-02-10 18:43:10,1,Email,0
c74ec98f,2025-02-11 02:38:37,2,Email,0
c74ec98f,2025-02-11 03:45:50,3,Display Ads,1
c74ec98f,2025-02-11 06:32:32,4,Search Ads,0
c74ec98f,2025-02-11 07:56:24,5,Referral,0
c74ec98f,2025-02-11 09:36:59,6,Email,1
c74ec98f,2025-02-11 13:34:48,7,Referral,1
c755aff3,2025-02-10 15:19:23,1,Email,0
c755aff3,2025-02-10 19:06:35,2,Social Media,0
c755aff3,2025-02-10 22:07:37,3,Social Media,0
c755aff3,2025-02-11 07:16:18,4,Social Media,1
c755aff3,2025-02-11 22:06:08,5,Direct Traffic,1
c756eab0,2025-02-11 05:58:06,1,Display Ads,0
c76a5b01,2025-02-10 07:41:18,1,Referral,0
c76a5b01,2025-02-11 18:15:15,2,Referral,1
c79bd612,2025-02-10 10:35:07,1,Display Ads,1
c79bd612,2025-02-10 21:52:30,2,Search Ads,0
c79bd612,2025-02-11 13:26:16,3,Social Media,0
c79bd612,2025-02-11 21:55:41,4,Direct Traffic,1
c79bd612,2025-02-11 23:19:03,5,Direct Traffic,0
c7aa071a,2025-02-11 22:50:25,1,Referral,1
c7ab5822,2025-02-10 14:22:56,1,Email,1
c7ab5822,2025-02-11 05:24:48,2,Direct Traffic,0
c7c6f509,2025-02-10 18:08:48,1,Display Ads,1
c7fda83e,2025-02-10 09:59:29,1,Email,0
c7fda83e,2025-02-10 20:30:01,2,Display Ads,1
c7fda83e,2025-02-11 13:33:58,3,Social Media,1
c83ccd28,2025-02-10 01:14:43,1,Direct Traffic,1
c83ccd28,2025-02-10 18:11:04,2,Email,0
c83ccd28,2025-02-10 18:36:13,3,Email,0
c83ccd28,2025-02-11 10:50:39,4,Direct Traffic,1
c83ccd28,2025-02-11 11:30:53,5,Referral,1
c83ccd28,2025-02-11 16:40:50,6,Email,1
c83ccd28,2025-02-11 18:20:27,7,Direct Traffic,1
c8400135,2025-02-10 09:31:18,1,Display Ads,0
c8400135,2025-02-10 18:40:08,2,Display Ads,1
c8400135,2025-02-11 06:56:53,3,Direct Traffic,1
c8400135,2025-02-11 22:04:52,4,Social Media,0
c86f1f40,2025-02-10 02:38:20,1,Search Ads,0
c86f1f40,2025-02-10 18:55:51,2,Referral,0
c86f1f40,2025-02-11 20:37:08,3,Search Ads,0
c8787b7a,2025-02-10 01:00:39,1,Direct Traffic,0
c8787b7a,2025-02-10 10:19:12,2,Social Media,0
c8787b7a,2025-02-11 00:54:15,3,Direct Traffic,0
c8787b7a,2025-02-11 05:22:53,4,Social Media,0
c8787b7a,2025-02-11 20:50:10,5,Email,0
c8787b7a,2025-02-11 22:03:57,6,Search Ads,0
c885a2b3,2025-02-10 21:07:20,1,Email,0
c885a2b3,2025-02-11 18:20:42,2,Referral,1
c894741b,2025-02-11 23:22:39,1,Social Media,0
c89c576f,2025-02-10 08:14:16,1,Direct Traffic,0
c89c576f,2025-02-10 09:57:55,2,Referral,0
c89c576f,2025-02-10 14:12:09,3,Search Ads,1
c89c576f,2025-02-11 09:55:55,4,Social Media,1
c89c576f,2025-02-11 12:24:50,5,Display Ads,1
c8a3910b,2025-02-10 02:34:30,1,Social Media,0
c8a3910b,2025-02-10 18:21:15,2,Display Ads,1
c8a3910b,2025-02-11 00:28:16,3,Search Ads,0
c8a3910b,2025-02-11 07:08:17,4,Display Ads,0
c8a3910b,2025-02-11 09:19:09,5,Direct Traffic,1
c8ed3789,2025-02-10 12:53:52,1,Referral,1
c8f13004,2025-02-10 00:44:21,1,Direct Traffic,0
c8f13004,2025-02-10 01:05:52,2,Display Ads,1
c8f13004,2025-02-10 06:09:22,3,Referral,0
c8f13004,2025-02-10 17:12:26,4,Search Ads,1
c8f13004,2025-02-10 18:23:09,5,Direct Traffic,1
c8f13004,2025-02-10 19:31:53,6,Email,1
c8f13004,2025-02-11 04:28:22,7,Direct Traffic,0
c8f13004,2025-02-11 14:59:04,8,Display Ads,0
c8fa80bc,2025-02-10 10:07:54,1,Social Media,0
c90788e9,2025-02-10 07:40:35,1,Search Ads,0
c90788e9,2025-02-10 19:19:42,2,Display Ads,0
c90788e9,2025-02-10 22:08:20,3,Email,0
c90788e9,2025-02-11 03:07:03,4,Referral,0
c90788e9,2025-02-11 03:10:44,5,Direct Traffic,0
c90788e9,2025-02-11 15:31:41,6,Direct Traffic,1
c908f0b8,2025-02-10 00:27:26,1,Email,1
c908f0b8,2025-02-10 10:30:49,2,Direct Traffic,1
c908f0b8,2025-02-10 18:58:04,3,Email,0
c908f0b8,2025-02-11 02:55:54,4,Search Ads,1
c908f0b8,2025-02-11 14:18:26,5,Referral,1
c908f0b8,2025-02-11 14:35:14,6,Direct Traffic,0
c908f0b8,2025-02-11 22:54:32,7,Display Ads,0
c91a1856,2025-02-10 02:56:23,1,Display Ads,1
c91a1856,2025-02-10 16:22:21,2,Email,1
c91a1856,2025-02-11 15:37:06,3,Email,1
c9262bef,2025-02-10 17:05:42,1,Display Ads,0
c9262bef,2025-02-11 02:13:05,2,Display Ads,0
c92e6509,2025-02-10 05:14:07,1,Direct Traffic,1
c92e6509,2025-02-11 00:25:54,2,Display Ads,0
c92e6509,2025-02-11 00:29:35,3,Search Ads,1
c931c9e9,2025-02-10 17:46:32,1,Search Ads,1
c931c9e9,2025-02-11 08:44:52,2,Referral,1
c931c9e9,2025-02-11 17:07:20,3,Display Ads,1
c931c9e9,2025-02-11 20:41:17,4,Referral,0
c963e582,2025-02-11 07:09:51,1,Referral,0
c963e582,2025-02-11 10:50:13,2,Social Media,0
c98ffa9a,2025-02-10 20:01:12,1,Display Ads,1
c98ffa9a,2025-02-11 19:13:17,2,Direct Traffic,0
c99692e8,2025-02-10 09:41:54,1,Social Media,1
c99692e8,2025-02-10 15:41:08,2,Social Media,0
c99ad826,2025-02-10 03:48:27,1,Social Media,0
c99ad826,2025-02-11 05:18:09,2,Search Ads,0
c99ad826,2025-02-11 20:45:29,3,Email,0
c99ad826,2025-02-11 23:55:39,4,Email,1
c99f8b2f,2025-02-11 11:29:45,1,Search Ads,0
c99f8b2f,2025-02-11 18:06:31,2,Email,1
c9ae5e41,2025-02-10 03:58:35,1,Search Ads,0
c9aeed6f,2025-02-10 14:21:42,1,Referral,0
c9aeed6f,2025-02-11 13:30:29,2,Search Ads,1
c9b6c02c,2025-02-10 02:13:25,1,Referral,1
c9b6c02c,2025-02-10 11:43:03,2,Email,1
c9b6c02c,2025-02-11 06:01:12,3,Referral,0
c9b6c02c,2025-02-11 14:05:56,4,Display Ads,1
c9c39f46,2025-02-10 08:09:37,1,Display Ads,0
c9c39f46,2025-02-10 21:44:10,2,Social Media,0
c9c39f46,2025-02-11 03:20:28,3,Display Ads,1
c9c39f46,2025-02-11 09:17:59,4,Email,1
c9d7ed19,2025-02-10 00:35:03,1,Referral,0
c9d7ed19,2025-02-10 05:58:02,2,Search Ads,0
c9d7ed19,2025-02-11 19:53:36,3,Referral,0
c9dc5ba0,2025-02-10 17:29:57,1,Direct Traffic,1
c9dc5ba0,2025-02-11 22:36:11,2,Search Ads,0
c9ea7fd9,2025-02-10 02:38:03,1,Direct Traffic,1
c9ea7fd9,2025-02-10 05:43:02,2,Search Ads,0
c9ea7fd9,2025-02-10 09:04:45,3,Referral,1
c9ea7fd9,2025-02-11 12:12:58,4,Referral,1
c9ebb73b,2025-02-10 19:08:18,1,Social Media,0
c9ebb73b,2025-02-11 02:18:56,2,Referral,1
c9ebb73b,2025-02-11 16:14:00,3,Direct Traffic,1
c9ebb73b,2025-02-11 22:28:21,4,Social Media,1
c9f92e32,2025-02-10 15:51:20,1,Direct Traffic,0
c9f92e32,2025-02-10 16:34:24,2,Search Ads,0
ca0f0fb7,2025-02-10 19:31:14,1,Email,0
ca30a756,2025-02-10 12:00:08,1,Direct Traffic,1
ca30a756,2025-02-10 13:59:14,2,Email,0
ca30a756,2025-02-11 03:56:05,3,Search Ads,1
ca30a756,2025-02-11 20:42:34,4,Email,1
ca30a756,2025-02-11 23:20:36,5,Search Ads,1
ca349a70,2025-02-10 18:25:33,1,Display Ads,0
ca349a70,2025-02-10 20:21:39,2,Referral,1
ca349a70,2025-02-10 21:55:55,3,Search Ads,0
ca349a70,2025-02-11 08:11:19,4,Email,1
ca349a70,2025-02-11 09:54:42,5,Display Ads,1
ca349a70,2025-02-11 22:49:09,6,Email,1
ca61e542,2025-02-10 00:46:47,1,Referral,0
ca61e542,2025-02-10 02:38:51,2,Search Ads,0
ca61e542,2025-02-10 03:50:37,3,Search Ads,0
ca61e542,2025-02-10 08:53:24,4,Email,1
ca61e542,2025-02-11 03:32:31,5,Display Ads,1
ca61e542,2025-02-11 04:44:49,6,Search Ads,0
ca61e542,2025-02-11 09:46:28,7,Direct Traffic,1
ca61e542,2025-02-11 17:14:00,8,Email,1
ca61e542,2025-02-11 19:49:54,9,Display Ads,1
ca61e542,2025-02-11 22:26:45,10,Social Media,0
ca64c080,2025-02-11 04:32:01,1,Display Ads,0
cab08539,2025-02-10 15:32:29,1,Referral,0
cab08539,2025-02-10 17:31:00,2,Direct Traffic,1
cab08539,2025-02-11 02:47:08,3,Display Ads,0
cae9506e,2025-02-10 07:33:40,1,Social Media,0
cae9506e,2025-02-10 15:37:54,2,Search Ads,1
cae9506e,2025-02-10 15:41:11,3,Direct Traffic,0
cae9506e,2025-02-11 10:20:38,4,Referral,0
cae9506e,2025-02-11 12:28:08,5,Direct Traffic,0
caf202bc,2025-02-10 05:17:18,1,Search Ads,0
caf202bc,2025-02-11 04:01:26,2,Search Ads,1
caf202bc,2025-02-11 08:01:45,3,Social Media,0
caf202bc,2025-02-11 08:24:48,4,Social Media,0
caf202bc,2025-02-11 08:36:46,5,Referral,0
caf202bc,2025-02-11 12:42:06,6,Search Ads,0
caf202bc,2025-02-11 17:13:58,7,Email,0
caf202bc,2025-02-11 21:59:32,8,Direct Traffic,0
cb122d2c,2025-02-10 08:13:50,1,Social Media,0
cb122d2c,2025-02-10 11:13:58,2,Referral,1
cb122d2c,2025-02-11 08:57:13,3,Display Ads,0
cb122d2c,2025-02-11 10:23:54,4,Social Media,0
cb122d2c,2025-02-11 16:44:11,5,Referral,0
cb122d2c,2025-02-11 17:30:06,6,Social Media,1
cb216772,2025-02-10 01:10:52,1,Social Media,0
cb216772,2025-02-10 16:26:28,2,Search Ads,0
cb216772,2025-02-10 16:56:45,3,Direct Traffic,1
cb216772,2025-02-11 14:11:57,4,Display Ads,1
cb216772,2025-02-11 19:45:08,5,Search Ads,0
cb373cb7,2025-02-11 07:55:35,1,Display Ads,1
cb373cb7,2025-02-11 15:37:41,2,Referral,0
cb4c1269,2025-02-10 15:41:31,1,Email,0
cb4c1269,2025-02-11 05:27:45,2,Referral,1
cb4c1269,2025-02-11 05:47:15,3,Social Media,1
cb4c1269,2025-02-11 14:48:59,4,Display Ads,1
cba94f2e,2025-02-10 07:08:09,1,Search Ads,0
cbadaad9,2025-02-10 20:37:14,1,Email,1
cbadaad9,2025-02-11 14:17:05,2,Search Ads,1
cbadaad9,2025-02-11 16:06:23,3,Referral,1
cbb1ad2d,2025-02-11 20:39:22,1,Search Ads,1
cbbf8bd5,2025-02-10 06:20:49,1,Display Ads,0
cbbf8bd5,2025-02-11 10:11:09,2,Email,1
cbbf8bd5,2025-02-11 13:58:29,3,Email,1
cbd38fb3,2025-02-10 00:17:48,1,Email,0
cbd38fb3,2025-02-10 17:25:15,2,Display Ads,0
cbd38fb3,2025-02-11 13:41:11,3,Social Media,1
cbdbc7f0,2025-02-10 20:30:33,1,Email,0
cbdbc7f0,2025-02-11 21:28:30,2,Direct Traffic,0
cbdbc7f0,2025-02-11 23:03:42,3,Search Ads,1
cbdbc7f0,2025-02-11 23:41:14,4,Display Ads,1
cbf8ca42,2025-02-10 09:42:56,1,Email,0
cbf8ca42,2025-02-10 18:47:47,2,Search Ads,1
cbf8ca42,2025-02-11 14:43:48,3,Referral,0
cbf8ca42,2025-02-11 20:15:40,4,Social Media,1
cbfa6158,2025-02-10 00:19:48,1,Email,1
cbfa6158,2025-02-10 11:32:02,2,Search Ads,0
cbfa6158,2025-02-11 14:04:42,3,Display Ads,1
cbfa6158,2025-02-11 18:12:59,4,Referral,0
cbfd2337,2025-02-11 00:36:43,1,Direct Traffic,0
cbfd2337,2025-02-11 19:41:47,2,Display Ads,1
cc087e6c,2025-02-10 10:57:35,1,Display Ads,0
cc087e6c,2025-02-10 19:36:02,2,Direct Traffic,1
cc0afccd,2025-02-10 16:41:44,1,Display Ads,1
cc0afccd,2025-02-11 01:23:01,2,Display Ads,0
cc0afccd,2025-02-11 21:11:11,3,Display Ads,1
cc0afccd,2025-02-11 22:29:10,4,Social Media,0
cc2ca9ec,2025-02-11 01:02:45,1,Social Media,1
cc2ca9ec,2025-02-11 18:08:05,2,Social Media,0
cc2ca9ec,2025-02-11 19:58:29,3,Referral,1
cc4baf0c,2025-02-10 04:27:27,1,Direct Traffic,1
cc4baf0c,2025-02-10 05:45:59,2,Search Ads,1
cc4baf0c,2025-02-10 13:21:10,3,Direct Traffic,1
cc4baf0c,2025-02-11 03:02:58,4,Search Ads,1
cc4baf0c,2025-02-11 04:14:39,5,Referral,1
cc4ddca2,2025-02-10 08:38:06,1,Email,1
cc4ddca2,2025-02-10 18:48:21,2,Search Ads,1
cc4ddca2,2025-02-10 23:22:13,3,Social Media,1
cc4ddca2,2025-02-11 17:49:00,4,Display Ads,1
cc4f53cd,2025-02-10 00:59:01,1,Social Media,1
cc4f53cd,2025-02-10 03:41:53,2,Direct Traffic,0
cc4f53cd,2025-02-10 17:41:00,3,Social Media,0
cc4f53cd,2025-02-10 19:43:05,4,Social Media,0
cc4f53cd,2025-02-11 03:42:22,5,Email,0
cc4f53cd,2025-02-11 07:14:17,6,Display Ads,0
cc4f53cd,2025-02-11 18:37:21,7,Search Ads,0
cc4f53cd,2025-02-11 21:51:48,8,Direct Traffic,0
cc6d6f2c,2025-02-10 22:02:26,1,Search Ads,0
ccad51c6,2025-02-10 04:20:39,1,Search Ads,1
ccad51c6,2025-02-11 14:21:52,2,Email,0
ccdee01c,2025-02-11 00:08:12,1,Referral,1
ccf12ede,2025-02-10 02:15:56,1,Referral,0
ccf12ede,2025-02-10 08:31:40,2,Search Ads,0
ccf12ede,2025-02-11 03:23:43,3,Display Ads,0
cd0a95b9,2025-02-10 08:52:46,1,Search Ads,0
cd0a95b9,2025-02-11 20:05:38,2,Social Media,1
cd0f7f47,2025-02-10 20:51:03,1,Social Media,1
cd0f7f47,2025-02-11 14:42:23,2,Social Media,1
cd0f7f47,2025-02-11 21:01:03,3,Direct Traffic,1
cd0f7f47,2025-02-11 22:32:53,4,Referral,0
cd0f7f47,2025-02-11 23:30:28,5,Display Ads,1
cd3712b1,2025-02-10 04:00:29,1,Display Ads,0
cd3712b1,2025-02-10 09:20:41,2,Direct Traffic,0
cd3712b1,2025-02-11 04:50:31,3,Direct Traffic,0
cd3712b1,2025-02-11 14:22:22,4,Display Ads,1
cd3712b1,2025-02-11 16:19:53,5,Search Ads,0
cd447da0,2025-02-10 01:33:56,1,Referral,0
cd447da0,2025-02-10 08:17:09,2,Search Ads,1
cd447da0,2025-02-10 08:28:07,3,Direct Traffic,1
cd447da0,2025-02-10 20:49:03,4,Social Media,1
cd447da0,2025-02-10 21:57:00,5,Email,0
cd447da0,2025-02-11 22:54:24,6,Display Ads,1
cd5bf9fd,2025-02-10 00:03:01,1,Display Ads,0
cd5bf9fd,2025-02-10 10:57:40,2,Search Ads,1
cd5bf9fd,2025-02-11 13:25:23,3,Search Ads,0
cd90e0e9,2025-02-10 09:35:24,1,Search Ads,1
cd90e0e9,2025-02-10 23:34:44,2,Referral,0
cdae89cd,2025-02-10 01:05:09,1,Direct Traffic,1
cdae89cd,2025-02-10 01:45:43,2,Referral,1
cdae89cd,2025-02-10 11:52:49,3,Direct Traffic,0
cdae89cd,2025-02-11 18:48:58,4,Direct Traffic,1
cdae89cd,2025-02-11 22:40:26,5,Social Media,0
cdae89cd,2025-02-11 23:53:59,6,Display Ads,0
cdb18f6c,2025-02-10 02:15:47,1,Direct Traffic,1
cdb18f6c,2025-02-10 22:58:18,2,Referral,0
cdb18f6c,2025-02-11 22:32:28,3,Display Ads,0
cdcd372e,2025-02-10 12:42:20,1,Direct Traffic,1
cdd34483,2025-02-10 12:13:04,1,Referral,1
cdd34483,2025-02-10 12:43:08,2,Display Ads,0
cdd34483,2025-02-10 19:31:23,3,Display Ads,0
cdd83e6b,2025-02-10 21:38:09,1,Email,0
cdd83e6b,2025-02-11 21:10:11,2,Social Media,0
cdee94b6,2025-02-10 05:19:01,1,Display Ads,0
cdee94b6,2025-02-10 17:54:46,2,Social Media,1
cdee94b6,2025-02-10 20:30:14,3,Display Ads,0
cdee94b6,2025-02-11 20:32:39,4,Direct Traffic,0
cdee94b6,2025-02-11 20:55:26,5,Search Ads,0
ce0754d1,2025-02-10 02:20:18,1,Search Ads,1
ce0754d1,2025-02-10 17:00:45,2,Email,1
ce0754d1,2025-02-11 05:45:20,3,Display Ads,1
ce0754d1,2025-02-11 20:37:37,4,Display Ads,0
ce1f8795,2025-02-11 06:06:40,1,Direct Traffic,0
ce1f8795,2025-02-11 08:28:52,2,Search Ads,0
ce1f8795,2025-02-11 21:52:47,3,Email,0
ce2593f9,2025-02-11 01:38:53,1,Email,0
ce33b468,2025-02-10 00:49:43,1,Email,0
ce33b468,2025-02-10 04:14:10,2,Display Ads,1
ce33b468,2025-02-10 09:27:28,3,Direct Traffic,0
ce33b468,2025-02-10 15:23:33,4,Search Ads,0
ce33b468,2025-02-11 04:27:26,5,Direct Traffic,1
ce33b468,2025-02-11 10:23:17,6,Display Ads,0
ce33b468,2025-02-11 16:22:44,7,Display Ads,1
ce33b468,2025-02-11 18:49:49,8,Social Media,0
ce33b468,2025-02-11 22:24:31,9,Direct Traffic,1
ce5660c2,2025-02-10 16:11:34,1,Direct Traffic,1
ce5660c2,2025-02-10 16:21:23,2,Search Ads,1
ce5660c2,2025-02-10 18:47:22,3,Direct Traffic,0
ce5660c2,2025-02-11 15:43:01,4,Referral,0
ce710b43,2025-02-10 15:55:07,1,Referral,0
ce710b43,2025-02-11 03:19:17,2,Referral,1
ce710b43,2025-02-11 17:00:05,3,Display Ads,0
ce814756,2025-02-10 01:58:50,1,Social Media,0
ce814756,2025-02-10 06:51:34,2,Referral,1
ce814756,2025-02-10 15:15:46,3,Email,1
ce814756,2025-02-11 02:59:42,4,Search Ads,0
ce814756,2025-02-11 09:43:39,5,Social Media,0
ce814756,2025-02-11 11:12:15,6,Social Media,0
ce814756,2025-02-11 16:32:29,7,Display Ads,0
ce814756,2025-02-11 18:33:04,8,Email,1
ce814756,2025-02-11 21:23:47,9,Email,1
cec025a8,2025-02-10 02:06:10,1,Referral,1
cec025a8,2025-02-10 07:32:17,2,Direct Traffic,1
cec025a8,2025-02-10 21:36:15,3,Display Ads,1
cec27831,2025-02-10 06:22:24,1,Social Media,0
cec27831,2025-02-11 00:32:20,2,Direct Traffic,0
cec27831,2025-02-11 05:57:24,3,Email,1
cec3da69,2025-02-10 21:59:45,1,Email,1
cec3da69,2025-02-11 15:15:31,2,Direct Traffic,1
cec3da69,2025-02-11 21:15:12,3,Email,0
ced02ee8,2025-02-10 04:22:06,1,Search Ads,1
ced02ee8,2025-02-10 20:48:55,2,Referral,0
ced02ee8,2025-02-11 02:48:54,3,Email,1
ced02ee8,2025-02-11 06:35:36,4,Display Ads,0
ced02ee8,2025-02-11 07:59:19,5,Search Ads,1
ced02ee8,2025-02-11 10:22:05,6,Referral,0
cefb9b92,2025-02-10 16:05:09,1,Referral,1
cefb9b92,2025-02-10 16:41:14,2,Direct Traffic,0
cefb9b92,2025-02-10 18:28:04,3,Email,0
cefb9b92,2025-02-10 19:26:24,4,Search Ads,0
cefb9b92,2025-02-11 13:36:24,5,Referral,0
cefb9b92,2025-02-11 16:45:52,6,Display Ads,0
cf120efd,2025-02-11 05:15:21,1,Social Media,1
cf120efd,2025-02-11 17:42:21,2,Direct Traffic,1
cf1946cc,2025-02-10 17:04:11,1,Referral,0
cf1946cc,2025-02-10 22:59:24,2,Direct Traffic,1
cf1946cc,2025-02-11 00:10:07,3,Email,0
cf1946cc,2025-02-11 14:24:02,4,Social Media,1
cf1946cc,2025-02-11 18:21:29,5,Direct Traffic,0
cf5ba418,2025-02-10 03:55:22,1,Search Ads,0
cf5ba418,2025-02-10 11:20:09,2,Social Media,0
cf5ba418,2025-02-11 14:25:54,3,Social Media,0
cf860993,2025-02-10 10:42:51,1,Email,1
cf860993,2025-02-10 23:38:48,2,Search Ads,0
cf860993,2025-02-11 02:10:10,3,Display Ads,0
cf860993,2025-02-11 09:15:18,4,Referral,0
cf860993,2025-02-11 13:37:42,5,Referral,1
cf860993,2025-02-11 17:07:15,6,Display Ads,0
cf860993,2025-02-11 21:44:20,7,Display Ads,0
cf8e602f,2025-02-10 02:15:32,1,Display Ads,1
cf8e602f,2025-02-10 21:33:46,2,Search Ads,1
cf8e602f,2025-02-11 20:15:28,3,Display Ads,0
cf97d854,2025-02-10 11:43:33,1,Social Media,1
cf97d854,2025-02-10 20:11:14,2,Display Ads,0
cf97d854,2025-02-10 22:35:46,3,Display Ads,0
cf97d854,2025-02-11 05:28:15,4,Display Ads,1
cfa9626c,2025-02-10 01:08:49,1,Display Ads,1
cfc14fed,2025-02-10 07:37:45,1,Direct Traffic,0
cfc14fed,2025-02-10 13:02:11,2,Social Media,1
cfc14fed,2025-02-10 19:21:21,3,Display Ads,0
cfc14fed,2025-02-10 19:30:13,4,Search Ads,0
cfc14fed,2025-02-10 20:24:29,5,Display Ads,1
cfc14fed,2025-02-11 14:01:30,6,Display Ads,1
cfc14fed,2025-02-11 22:16:52,7,Social Media,1
cfc16c98,2025-02-10 03:55:36,1,Referral,1
cfc16c98,2025-02-10 13:44:24,2,Social Media,1
cfc8be9d,2025-02-10 08:26:50,1,Display Ads,0
cfc8be9d,2025-02-10 09:46:47,2,Direct Traffic,0
cfc8be9d,2025-02-10 22:04:52,3,Social Media,0
cfc8be9d,2025-02-11 01:33:05,4,Referral,1
cfc8be9d,2025-02-11 05:38:42,5,Search Ads,0
cfc8be9d,2025-02-11 20:18:48,6,Email,1
cffb8e5d,2025-02-10 06:09:00,1,Social Media,0
cffb8e5d,2025-02-10 19:06:25,2,Display Ads,1
cffb8e5d,2025-02-11 02:35:17,3,Email,1
cffb8e5d,2025-02-11 14:13:41,4,Direct Traffic,1
cfff27a8,2025-02-11 16:29:24,1,Direct Traffic,1
d00b33a0,2025-02-10 02:22:27,1,Display Ads,0
d00b33a0,2025-02-10 12:17:03,2,Display Ads,0
d00b33a0,2025-02-10 22:24:02,3,Email,0
d00b33a0,2025-02-11 23:26:48,4,Referral,0
d01786a7,2025-02-10 00:40:51,1,Search Ads,1
d01786a7,2025-02-10 13:54:23,2,Direct Traffic,1
d01786a7,2025-02-11 06:12:42,3,Display Ads,1
d01786a7,2025-02-11 10:28:47,4,Display Ads,0
d01786a7,2025-02-11 13:17:12,5,Direct Traffic,1
d01786a7,2025-02-11 14:46:09,6,Search Ads,0
d0411547,2025-02-10 19:07:45,1,Search Ads,1
d047e900,2025-02-10 12:09:05,1,Email,1
d047e900,2025-02-10 19:13:28,2,Email,1
d047e900,2025-02-10 20:16:49,3,Search Ads,0
d047e900,2025-02-10 20:54:43,4,Direct Traffic,1
d047e900,2025-02-11 02:58:48,5,Referral,0
d047e900,2025-02-11 18:07:07,6,Direct Traffic,0
d047e900,2025-02-11 18:16:54,7,Display Ads,0
d05ecf40,2025-02-10 02:31:36,1,Display Ads,0
d05ecf40,2025-02-10 04:27:02,2,Social Media,0
d05ecf40,2025-02-11 01:08:20,3,Display Ads,0
d072b854,2025-02-10 15:05:04,1,Referral,0
d075bc7a,2025-02-11 03:02:45,1,Referral,0
d075bc7a,2025-02-11 07:44:07,2,Display Ads,0
d075bc7a,2025-02-11 13:18:25,3,Referral,0
d075bc7a,2025-02-11 20:18:59,4,Search Ads,0
d075bc7a,2025-02-11 20:27:21,5,Social Media,0
d089b95b,2025-02-10 22:26:33,1,Search Ads,0
d089b95b,2025-02-11 02:29:48,2,Direct Traffic,0
d089b95b,2025-02-11 04:02:24,3,Search Ads,0
d089b95b,2025-02-11 04:36:46,4,Direct Traffic,0
d089b95b,2025-02-11 12:17:06,5,Direct Traffic,1
d089b95b,2025-02-11 16:17:50,6,Search Ads,1
d089b95b,2025-02-11 17:46:46,7,Email,0
d089b95b,2025-02-11 23:33:04,8,Referral,0
d0ac65d9,2025-02-10 02:59:43,1,Direct Traffic,0
d0ac65d9,2025-02-10 06:06:37,2,Social Media,0
d0ac65d9,2025-02-10 07:34:01,3,Direct Traffic,0
d0ac65d9,2025-02-11 01:30:38,4,Direct Traffic,0
d0ac65d9,2025-02-11 04:22:19,5,Referral,1
d0ac65d9,2025-02-11 19:28:35,6,Search Ads,1
d0bdadea,2025-02-10 12:36:09,1,Display Ads,0
d0bdadea,2025-02-10 23:32:07,2,Direct Traffic,1
d0bdadea,2025-02-11 00:08:44,3,Direct Traffic,0
d0bdadea,2025-02-11 04:59:28,4,Search Ads,0
d0bdadea,2025-02-11 15:47:51,5,Social Media,1
d0be249d,2025-02-10 16:57:37,1,Email,0
d0dc6c32,2025-02-11 08:44:00,1,Search Ads,0
d0dc6c32,2025-02-11 16:35:12,2,Search Ads,0
d1010d80,2025-02-10 07:23:12,1,Search Ads,0
d1010d80,2025-02-11 02:24:25,2,Referral,1
d1010d80,2025-02-11 13:23:56,3,Referral,0
d1010d80,2025-02-11 21:05:09,4,Direct Traffic,1
d1192f75,2025-02-10 02:05:19,1,Search Ads,0
d1192f75,2025-02-11 07:41:21,2,Social Media,0
d1192f75,2025-02-11 08:06:44,3,Referral,1
